order_id,product_id,quantity,price,discount
ORD_12400,PROD_141,3,1234,0%
ORD_12401,PROD_144,2,1761,5%
ORD_12401,PROD_236,1,2212,0%
ORD_12402,PROD_76,3,1404,5%
ORD_12402,PROD_262,3,1630,10%
ORD_12402,PROD_160,3,1815,15%
ORD_12403,PROD_39,2,650,5%
ORD_12404,PROD_122,1,1879,0%
ORD_12404,PROD_46,1,676,0%
ORD_12404,PROD_77,1,2211,5%
ORD_12405,PROD_248,1,1934,0%
ORD_12406,PROD_27,1,240,0%
ORD_12406,PROD_199,2,2785,10%
ORD_12406,PROD_208,2,2381,10%
ORD_12406,PROD_210,1,1772,15%
ORD_12407,PROD_289,3,2130,10%
ORD_12408,PROD_241,1,3120,0%
ORD_12409,PROD_175,2,2351,0%
ORD_12409,PROD_286,3,774,10%
ORD_12410,PROD_312,3,1867,20%
ORD_12410,PROD_252,1,759,10%
ORD_12411,PROD_318,3,1973,20%
ORD_12411,PROD_322,3,2802,0%
ORD_12411,PROD_192,1,1180,0%
ORD_12411,PROD_27,2,2661,0%
ORD_12412,PROD_9,1,632,15%
ORD_12413,PROD_80,1,2349,15%
ORD_12413,PROD_63,3,527,0%
ORD_12414,PROD_177,3,2692,0%
ORD_12414,PROD_20,3,1352,5%
ORD_12414,PROD_127,2,2987,0%
ORD_12415,PROD_116,3,1220,0%
ORD_12415,PROD_3,1,402,15%
ORD_12415,PROD_87,1,338,5%
ORD_12416,PROD_263,1,1630,20%
ORD_12416,PROD_272,1,2330,0%
ORD_12417,PROD_15,2,3172,10%
ORD_12417,PROD_91,3,568,5%
ORD_12417,PROD_316,2,1121,20%
ORD_12418,PROD_194,2,2186,0%
ORD_12419,PROD_86,3,1535,0%
ORD_12419,PROD_333,3,2190,10%
ORD_12419,PROD_78,3,989,10%
ORD_12420,PROD_212,1,864,10%
ORD_12420,PROD_249,1,2508,20%
ORD_12420,PROD_220,1,582,0%
ORD_12420,PROD_82,1,1646,15%
ORD_12421,PROD_30,2,2282,0%
ORD_12422,PROD_96,1,1883,0%
ORD_12422,PROD_192,1,411,5%
ORD_12422,PROD_291,1,923,0%
ORD_12423,PROD_179,1,1779,0%
ORD_12423,PROD_76,3,2394,0%
ORD_12424,PROD_186,2,3012,20%
ORD_12424,PROD_160,2,2011,15%
ORD_12424,PROD_244,1,1674,0%
ORD_12425,PROD_48,1,1904,5%
ORD_12425,PROD_113,2,2646,10%
ORD_12425,PROD_200,3,882,10%
ORD_12425,PROD_35,3,925,0%
ORD_12426,PROD_185,1,1671,0%
ORD_12426,PROD_40,1,2608,15%
ORD_12426,PROD_160,1,1664,5%
ORD_12427,PROD_204,3,2010,0%
ORD_12427,PROD_8,1,2990,0%
ORD_12427,PROD_201,2,2239,0%
ORD_12427,PROD_135,3,1341,0%
ORD_12428,PROD_308,1,2508,0%
ORD_12428,PROD_66,1,2917,15%
ORD_12428,PROD_181,2,1306,5%
ORD_12429,PROD_336,1,1476,0%
ORD_12429,PROD_332,3,2120,10%
ORD_12430,PROD_43,3,1605,0%
ORD_12430,PROD_101,1,533,0%
ORD_12430,PROD_51,3,1760,20%
ORD_12430,PROD_247,3,1629,15%
ORD_12431,PROD_85,2,2358,0%
ORD_12432,PROD_119,1,429,20%
ORD_12433,PROD_178,1,725,0%
ORD_12433,PROD_3,1,453,10%
ORD_12433,PROD_132,3,2230,0%
ORD_12433,PROD_322,2,760,5%
ORD_12434,PROD_246,3,2969,0%
ORD_12434,PROD_92,3,1031,20%
ORD_12434,PROD_202,1,1086,15%
ORD_12434,PROD_187,2,656,10%
ORD_12435,PROD_306,2,1447,10%
ORD_12435,PROD_51,2,2379,5%
ORD_12436,PROD_105,3,2211,10%
ORD_12436,PROD_271,2,3018,20%
ORD_12436,PROD_205,3,1790,0%
ORD_12437,PROD_340,2,1692,10%
ORD_12437,PROD_243,1,1401,0%
ORD_12438,PROD_136,3,295,20%
ORD_12438,PROD_194,1,2840,20%
ORD_12439,PROD_154,3,1386,0%
ORD_12439,PROD_286,2,586,0%
ORD_12439,PROD_114,3,2823,10%
ORD_12439,PROD_85,2,318,5%
ORD_12440,PROD_69,3,2594,5%
ORD_12440,PROD_94,1,438,0%
ORD_12441,PROD_173,2,694,0%
ORD_12442,PROD_220,3,2476,0%
ORD_12443,PROD_207,3,1476,5%
ORD_12443,PROD_220,1,365,0%
ORD_12443,PROD_302,1,1461,15%
ORD_12444,PROD_325,3,1067,5%
ORD_12444,PROD_164,1,1345,10%
ORD_12444,PROD_96,2,610,0%
ORD_12444,PROD_101,2,1228,20%
ORD_12445,PROD_175,1,2854,5%
ORD_12446,PROD_323,2,3080,5%
ORD_12446,PROD_324,1,2108,0%
ORD_12447,PROD_205,3,663,5%
ORD_12447,PROD_278,1,1213,15%
ORD_12447,PROD_298,1,2283,5%
ORD_12448,PROD_264,1,2315,5%
ORD_12448,PROD_264,3,492,0%
ORD_12449,PROD_191,3,615,0%
ORD_12449,PROD_162,1,330,0%
ORD_12450,PROD_321,3,2298,0%
ORD_12451,PROD_20,2,2617,0%
ORD_12452,PROD_181,3,326,15%
ORD_12452,PROD_73,3,2857,15%
ORD_12452,PROD_234,1,1411,0%
ORD_12452,PROD_339,3,3188,0%
ORD_12453,PROD_338,3,879,0%
ORD_12453,PROD_242,3,1386,0%
ORD_12454,PROD_255,1,796,0%
ORD_12454,PROD_15,2,2192,10%
ORD_12454,PROD_48,2,1650,0%
ORD_12454,PROD_117,3,426,10%
ORD_12455,PROD_84,3,2823,0%
ORD_12455,PROD_144,2,1609,10%
ORD_12455,PROD_190,1,3068,20%
ORD_12456,PROD_147,2,970,0%
ORD_12456,PROD_321,3,931,5%
ORD_12457,PROD_270,3,2324,15%
ORD_12458,PROD_153,2,311,10%
ORD_12459,PROD_131,1,2856,0%
ORD_12459,PROD_180,2,2111,20%
ORD_12459,PROD_294,3,2503,20%
ORD_12459,PROD_26,2,1888,0%
ORD_12460,PROD_110,3,2739,0%
ORD_12460,PROD_311,1,3032,0%
ORD_12461,PROD_272,1,1116,5%
ORD_12461,PROD_13,2,2353,15%
ORD_12462,PROD_70,1,2087,5%
ORD_12462,PROD_336,1,1785,15%
ORD_12462,PROD_195,1,429,0%
ORD_12462,PROD_178,3,1413,10%
ORD_12463,PROD_306,3,2660,20%
ORD_12464,PROD_243,2,3087,5%
ORD_12465,PROD_186,1,985,5%
ORD_12466,PROD_115,1,1549,5%
ORD_12466,PROD_216,3,2088,5%
ORD_12466,PROD_112,1,454,0%
ORD_12466,PROD_200,2,1778,10%
ORD_12467,PROD_98,1,781,0%
ORD_12467,PROD_90,2,944,0%
ORD_12468,PROD_270,2,1427,0%
ORD_12468,PROD_57,3,2865,0%
ORD_12468,PROD_44,3,1019,0%
ORD_12469,PROD_10,3,2627,20%
ORD_12469,PROD_144,2,1679,20%
ORD_12470,PROD_198,2,1023,0%
ORD_12470,PROD_108,3,566,0%
ORD_12470,PROD_13,1,854,0%
ORD_12471,PROD_287,1,2039,20%
ORD_12471,PROD_8,1,2271,0%
ORD_12471,PROD_276,1,1150,5%
ORD_12471,PROD_275,2,807,20%
ORD_12472,PROD_131,1,1765,15%
ORD_12473,PROD_162,2,3143,0%
ORD_12473,PROD_315,2,2781,5%
ORD_12473,PROD_321,1,3132,15%
ORD_12473,PROD_100,1,525,0%
ORD_12474,PROD_58,1,1087,0%
ORD_12475,PROD_329,2,1543,15%
ORD_12476,PROD_103,3,3151,10%
ORD_12476,PROD_215,3,1156,5%
ORD_12476,PROD_32,2,2929,15%
ORD_12476,PROD_305,2,511,10%
ORD_12477,PROD_266,1,2644,0%
ORD_12477,PROD_66,3,1074,5%
ORD_12478,PROD_33,2,1298,0%
ORD_12479,PROD_232,2,2448,20%
ORD_12479,PROD_304,1,2591,0%
ORD_12480,PROD_327,1,2015,15%
ORD_12480,PROD_166,3,2962,15%
ORD_12481,PROD_211,3,3100,5%
ORD_12481,PROD_268,1,2586,10%
ORD_12481,PROD_331,1,2398,10%
ORD_12481,PROD_78,2,2988,20%
ORD_12482,PROD_178,2,563,15%
ORD_12482,PROD_73,3,2238,10%
ORD_12482,PROD_290,2,835,5%
ORD_12482,PROD_109,2,1786,0%
ORD_12483,PROD_94,3,1715,15%
ORD_12483,PROD_70,2,2746,0%
ORD_12483,PROD_260,1,977,0%
ORD_12483,PROD_172,1,1388,10%
ORD_12484,PROD_18,3,541,0%
ORD_12485,PROD_236,2,1763,5%
ORD_12485,PROD_1,3,2642,0%
ORD_12485,PROD_107,2,2446,10%
ORD_12486,PROD_72,3,1794,5%
ORD_12487,PROD_65,2,1522,0%
ORD_12488,PROD_66,3,1659,0%
ORD_12488,PROD_88,1,1583,0%
ORD_12488,PROD_165,2,1077,15%
ORD_12489,PROD_304,1,2102,0%
ORD_12489,PROD_248,3,207,0%
ORD_12490,PROD_339,1,2318,10%
ORD_12491,PROD_246,3,484,5%
ORD_12491,PROD_33,1,2356,5%
ORD_12492,PROD_19,3,1343,0%
ORD_12492,PROD_329,2,1939,5%
ORD_12493,PROD_17,1,241,0%
ORD_12493,PROD_105,2,2983,5%
ORD_12493,PROD_199,3,269,0%
ORD_12494,PROD_265,2,788,0%
ORD_12494,PROD_22,1,2105,0%
ORD_12494,PROD_174,3,1624,10%
ORD_12495,PROD_205,3,2554,10%
ORD_12495,PROD_75,3,1498,10%
ORD_12495,PROD_205,2,2543,15%
ORD_12495,PROD_207,1,1032,15%
ORD_12496,PROD_214,2,2788,5%
ORD_12496,PROD_33,1,949,0%
ORD_12497,PROD_6,1,2320,0%
ORD_12497,PROD_138,2,785,5%
ORD_12497,PROD_214,3,1187,0%
ORD_12497,PROD_109,1,1469,20%
ORD_12498,PROD_242,1,570,0%
ORD_12498,PROD_274,3,2044,0%
ORD_12499,PROD_267,2,1334,0%
ORD_12500,PROD_10,1,519,0%
ORD_12500,PROD_239,3,2238,5%
ORD_12500,PROD_290,1,2638,10%
ORD_12500,PROD_91,1,1905,0%
ORD_12501,PROD_47,2,1977,0%
ORD_12501,PROD_191,1,432,0%
ORD_12501,PROD_190,3,2864,0%
ORD_12502,PROD_339,2,1790,20%
ORD_12502,PROD_67,1,228,0%
ORD_12502,PROD_270,3,2458,0%
ORD_12503,PROD_261,3,1676,0%
ORD_12503,PROD_213,3,742,0%
ORD_12503,PROD_202,3,2782,0%
ORD_12504,PROD_197,1,915,0%
ORD_12505,PROD_52,2,2565,15%
ORD_12505,PROD_55,2,1377,0%
ORD_12506,PROD_91,2,1604,0%
ORD_12506,PROD_264,2,229,0%
ORD_12506,PROD_93,1,1370,0%
ORD_12507,PROD_239,3,1488,5%
ORD_12507,PROD_97,2,1408,20%
ORD_12507,PROD_27,1,362,0%
ORD_12508,PROD_41,3,1115,10%
ORD_12508,PROD_246,1,2775,20%
ORD_12509,PROD_212,2,852,15%
ORD_12509,PROD_284,1,399,15%
ORD_12510,PROD_185,1,2204,0%
ORD_12510,PROD_205,1,2474,0%
ORD_12510,PROD_21,1,2087,15%
ORD_12510,PROD_152,1,344,10%
ORD_12511,PROD_40,1,2315,5%
ORD_12511,PROD_49,3,827,15%
ORD_12511,PROD_197,1,2539,0%
ORD_12512,PROD_130,2,2868,5%
ORD_12512,PROD_164,3,2387,0%
ORD_12512,PROD_168,2,1194,0%
ORD_12513,PROD_44,1,1281,15%
ORD_12513,PROD_88,2,2364,15%
ORD_12513,PROD_150,3,1795,5%
ORD_12513,PROD_173,3,205,15%
ORD_12514,PROD_302,2,2557,0%
ORD_12514,PROD_219,3,2237,5%
ORD_12514,PROD_164,3,366,15%
ORD_12515,PROD_220,1,425,10%
ORD_12515,PROD_316,3,2369,0%
ORD_12516,PROD_15,3,2813,0%
ORD_12516,PROD_339,1,3197,0%
ORD_12516,PROD_3,2,2006,15%
ORD_12516,PROD_320,2,3050,0%
ORD_12517,PROD_198,3,1119,0%
ORD_12518,PROD_272,2,2573,5%
ORD_12518,PROD_209,3,1903,10%
ORD_12518,PROD_330,2,3082,10%
ORD_12518,PROD_62,3,2408,20%
ORD_12519,PROD_133,3,2832,15%
ORD_12520,PROD_297,2,1346,0%
ORD_12520,PROD_229,1,2395,15%
ORD_12521,PROD_323,2,2346,0%
ORD_12521,PROD_128,2,1053,10%
ORD_12522,PROD_245,2,2432,0%
ORD_12523,PROD_272,2,1167,10%
ORD_12524,PROD_148,2,2532,5%
ORD_12524,PROD_207,1,564,10%
ORD_12524,PROD_190,3,3154,0%
ORD_12525,PROD_247,2,498,10%
ORD_12525,PROD_217,1,1780,0%
ORD_12525,PROD_60,1,1696,10%
ORD_12525,PROD_23,2,2520,0%
ORD_12526,PROD_188,1,2662,5%
ORD_12526,PROD_292,3,1693,20%
ORD_12526,PROD_150,1,3041,10%
ORD_12526,PROD_201,3,2313,10%
ORD_12527,PROD_309,3,3196,15%
ORD_12527,PROD_181,3,890,5%
ORD_12527,PROD_71,3,2793,5%
ORD_12528,PROD_104,2,2988,10%
ORD_12528,PROD_232,3,2911,20%
ORD_12528,PROD_62,1,2188,10%
ORD_12528,PROD_17,2,2566,20%
ORD_12529,PROD_133,2,1799,20%
ORD_12529,PROD_166,1,1816,15%
ORD_12529,PROD_61,3,2765,20%
ORD_12529,PROD_125,3,484,0%
ORD_12530,PROD_16,1,1399,10%
ORD_12530,PROD_229,2,431,0%
ORD_12530,PROD_216,1,2152,5%
ORD_12530,PROD_304,2,2995,15%
ORD_12531,PROD_232,3,2991,0%
ORD_12531,PROD_32,3,2076,5%
ORD_12532,PROD_334,3,1822,0%
ORD_12532,PROD_148,1,1536,0%
ORD_12533,PROD_180,3,1974,0%
ORD_12533,PROD_324,2,2559,15%
ORD_12533,PROD_174,2,2005,0%
ORD_12533,PROD_138,3,1930,0%
ORD_12534,PROD_294,3,799,0%
ORD_12534,PROD_257,2,2262,20%
ORD_12534,PROD_133,1,577,15%
ORD_12534,PROD_205,2,2815,5%
ORD_12535,PROD_251,1,903,0%
ORD_12535,PROD_109,1,880,0%
ORD_12536,PROD_256,3,1518,15%
ORD_12536,PROD_66,3,922,0%
ORD_12536,PROD_285,1,2161,0%
ORD_12537,PROD_289,2,961,0%
ORD_12538,PROD_192,1,2045,0%
ORD_12538,PROD_208,3,885,0%
ORD_12538,PROD_85,1,2529,10%
ORD_12538,PROD_16,1,578,15%
ORD_12539,PROD_100,3,930,0%
ORD_12540,PROD_258,2,2536,0%
ORD_12541,PROD_17,3,1783,15%
ORD_12542,PROD_44,1,1575,5%
ORD_12542,PROD_115,2,2655,0%
ORD_12542,PROD_228,3,1489,5%
ORD_12543,PROD_182,1,2457,20%
ORD_12543,PROD_313,1,2592,5%
ORD_12543,PROD_279,1,2585,0%
ORD_12543,PROD_103,1,2022,0%
ORD_12544,PROD_195,1,2817,0%
ORD_12544,PROD_66,1,1536,0%
ORD_12545,PROD_167,3,1941,10%
ORD_12545,PROD_138,3,1463,0%
ORD_12546,PROD_196,2,618,0%
ORD_12546,PROD_170,2,568,15%
ORD_12546,PROD_151,2,1527,5%
ORD_12547,PROD_183,1,736,10%
ORD_12548,PROD_310,1,1218,0%
ORD_12548,PROD_300,2,1073,15%
ORD_12548,PROD_340,2,1931,0%
ORD_12548,PROD_90,2,302,0%
ORD_12549,PROD_318,1,2231,15%
ORD_12549,PROD_202,1,522,0%
ORD_12550,PROD_40,1,2154,0%
ORD_12550,PROD_332,2,2217,5%
ORD_12551,PROD_8,3,719,0%
ORD_12551,PROD_43,1,1099,5%
ORD_12552,PROD_277,1,2702,15%
ORD_12552,PROD_121,3,644,0%
ORD_12552,PROD_238,2,1043,10%
ORD_12553,PROD_82,2,1705,15%
ORD_12553,PROD_203,1,2891,0%
ORD_12554,PROD_342,2,1669,0%
ORD_12555,PROD_43,1,1468,0%
ORD_12555,PROD_152,3,228,0%
ORD_12555,PROD_176,1,2807,20%
ORD_12556,PROD_38,3,1952,10%
ORD_12556,PROD_143,1,1986,20%
ORD_12557,PROD_291,3,2111,0%
ORD_12558,PROD_58,2,2900,15%
ORD_12558,PROD_180,1,282,0%
ORD_12558,PROD_163,1,723,0%
ORD_12558,PROD_23,2,645,10%
ORD_12559,PROD_211,3,2081,5%
ORD_12559,PROD_224,1,1228,10%
ORD_12559,PROD_267,1,1180,0%
ORD_12560,PROD_46,2,2054,15%
ORD_12560,PROD_286,2,1807,20%
ORD_12560,PROD_51,1,3093,0%
ORD_12561,PROD_235,2,2176,15%
ORD_12561,PROD_133,3,968,0%
ORD_12561,PROD_242,3,1161,20%
ORD_12561,PROD_56,2,1846,15%
ORD_12562,PROD_51,1,984,5%
ORD_12562,PROD_55,1,2774,0%
ORD_12563,PROD_305,2,2854,20%
ORD_12563,PROD_12,1,824,20%
ORD_12563,PROD_192,3,2620,10%
ORD_12563,PROD_35,2,1279,0%
ORD_12564,PROD_310,2,1011,15%
ORD_12564,PROD_174,3,906,10%
ORD_12565,PROD_110,2,1647,0%
ORD_12566,PROD_88,1,1752,15%
ORD_12566,PROD_192,3,2068,20%
ORD_12566,PROD_69,3,895,0%
ORD_12567,PROD_209,3,341,0%
ORD_12568,PROD_196,1,1044,0%
ORD_12568,PROD_96,3,1365,0%
ORD_12568,PROD_204,1,1154,20%
ORD_12569,PROD_105,2,1207,0%
ORD_12569,PROD_292,3,785,5%
ORD_12570,PROD_311,2,2512,10%
ORD_12570,PROD_275,1,2805,0%
ORD_12570,PROD_247,2,2406,10%
ORD_12571,PROD_24,2,435,20%
ORD_12572,PROD_251,1,2359,5%
ORD_12572,PROD_92,3,1264,5%
ORD_12572,PROD_128,3,3139,0%
ORD_12573,PROD_6,1,2383,0%
ORD_12573,PROD_65,2,1320,5%
ORD_12574,PROD_293,1,1978,15%
ORD_12574,PROD_17,2,1053,0%
ORD_12574,PROD_209,3,954,0%
ORD_12574,PROD_4,1,1967,10%
ORD_12575,PROD_240,1,2119,15%
ORD_12575,PROD_118,2,417,20%
ORD_12576,PROD_233,2,1094,0%
ORD_12577,PROD_339,3,839,10%
ORD_12577,PROD_29,3,2098,10%
ORD_12578,PROD_135,2,1576,0%
ORD_12578,PROD_131,3,385,10%
ORD_12578,PROD_220,2,446,20%
ORD_12578,PROD_55,1,1787,5%
ORD_12579,PROD_295,3,3071,0%
ORD_12579,PROD_171,1,854,20%
ORD_12580,PROD_18,1,1308,10%
ORD_12580,PROD_194,3,338,0%
ORD_12580,PROD_252,1,2403,10%
ORD_12580,PROD_52,3,970,10%
ORD_12581,PROD_136,1,1274,5%
ORD_12582,PROD_3,2,1508,5%
ORD_12583,PROD_77,2,1148,15%
ORD_12583,PROD_270,2,1877,20%
ORD_12584,PROD_262,1,3113,0%
ORD_12584,PROD_259,3,390,15%
ORD_12584,PROD_334,1,2495,15%
ORD_12584,PROD_21,2,1014,0%
ORD_12585,PROD_104,2,1610,10%
ORD_12585,PROD_6,1,635,10%
ORD_12586,PROD_2,2,2796,0%
ORD_12586,PROD_154,3,1185,20%
ORD_12586,PROD_49,3,1091,10%
ORD_12586,PROD_128,1,3046,0%
ORD_12587,PROD_191,1,2579,5%
ORD_12588,PROD_275,3,974,0%
ORD_12589,PROD_193,2,1048,0%
ORD_12589,PROD_194,2,2891,0%
ORD_12589,PROD_152,3,2718,20%
ORD_12589,PROD_334,1,1340,0%
ORD_12590,PROD_69,3,2751,15%
ORD_12591,PROD_127,1,2600,0%
ORD_12592,PROD_239,1,3086,0%
ORD_12592,PROD_88,1,2008,0%
ORD_12592,PROD_117,1,1439,20%
ORD_12592,PROD_228,3,1792,0%
ORD_12593,PROD_4,2,2212,10%
ORD_12593,PROD_83,1,2367,0%
ORD_12594,PROD_89,1,2743,5%
ORD_12595,PROD_73,2,2122,15%
ORD_12595,PROD_8,1,1111,15%
ORD_12596,PROD_335,1,2073,10%
ORD_12596,PROD_133,3,1396,15%
ORD_12597,PROD_140,2,2645,0%
ORD_12597,PROD_270,2,748,20%
ORD_12597,PROD_25,2,2407,0%
ORD_12598,PROD_184,3,3022,0%
ORD_12598,PROD_299,2,2101,10%
ORD_12599,PROD_99,2,2003,0%
ORD_12599,PROD_34,2,2815,5%
ORD_12599,PROD_197,3,2764,5%
ORD_12600,PROD_203,2,1594,0%
ORD_12600,PROD_185,1,2026,15%
ORD_12600,PROD_47,3,280,15%
ORD_12601,PROD_15,2,2170,0%
ORD_12601,PROD_150,2,456,5%
ORD_12602,PROD_21,3,2573,15%
ORD_12602,PROD_309,2,2296,20%
ORD_12602,PROD_189,3,2940,20%
ORD_12603,PROD_54,2,2416,5%
ORD_12603,PROD_249,1,3153,10%
ORD_12603,PROD_30,3,263,5%
ORD_12603,PROD_191,3,742,10%
ORD_12604,PROD_257,3,3081,5%
ORD_12605,PROD_4,2,2473,15%
ORD_12605,PROD_189,2,1897,20%
ORD_12605,PROD_26,2,2507,0%
ORD_12605,PROD_241,1,1426,0%
ORD_12606,PROD_342,3,239,5%
ORD_12606,PROD_184,1,835,15%
ORD_12606,PROD_252,3,2353,0%
ORD_12607,PROD_78,1,2054,20%
ORD_12607,PROD_168,3,1628,5%
ORD_12608,PROD_70,1,2518,15%
ORD_12609,PROD_242,3,640,10%
ORD_12609,PROD_21,3,1980,15%
ORD_12609,PROD_203,3,246,0%
ORD_12610,PROD_226,3,1486,0%
ORD_12610,PROD_223,1,1518,10%
ORD_12610,PROD_50,2,3038,20%
ORD_12611,PROD_111,2,1493,0%
ORD_12612,PROD_78,1,1579,15%
ORD_12612,PROD_113,1,3001,10%
ORD_12612,PROD_147,1,1618,5%
ORD_12612,PROD_302,1,914,0%
ORD_12613,PROD_243,1,3194,20%
ORD_12613,PROD_244,2,413,10%
ORD_12614,PROD_97,2,1931,5%
ORD_12615,PROD_274,1,1112,15%
ORD_12615,PROD_163,2,2294,0%
ORD_12615,PROD_106,3,2699,5%
ORD_12615,PROD_93,1,943,5%
ORD_12616,PROD_15,2,1586,15%
ORD_12616,PROD_167,3,2560,0%
ORD_12616,PROD_263,3,1467,0%
ORD_12617,PROD_225,1,1352,0%
ORD_12618,PROD_145,2,2371,5%
ORD_12618,PROD_256,2,906,0%
ORD_12618,PROD_77,2,3023,5%
ORD_12619,PROD_123,1,955,10%
ORD_12619,PROD_25,1,2508,15%
ORD_12619,PROD_170,1,3056,15%
ORD_12620,PROD_178,2,2942,20%
ORD_12621,PROD_152,1,2789,0%
ORD_12621,PROD_132,2,2190,0%
ORD_12622,PROD_318,2,1897,20%
ORD_12622,PROD_202,3,2607,15%
ORD_12622,PROD_232,1,561,0%
ORD_12623,PROD_203,2,3105,5%
ORD_12623,PROD_213,1,2861,20%
ORD_12623,PROD_9,3,3184,15%
ORD_12623,PROD_246,1,1585,5%
ORD_12624,PROD_112,3,419,0%
ORD_12624,PROD_11,1,1252,5%
ORD_12624,PROD_5,1,2367,10%
ORD_12625,PROD_89,3,1239,0%
ORD_12625,PROD_314,3,2029,20%
ORD_12625,PROD_106,3,446,20%
ORD_12626,PROD_26,3,2386,20%
ORD_12627,PROD_81,1,1573,0%
ORD_12627,PROD_160,3,2886,5%
ORD_12628,PROD_304,2,1775,15%
ORD_12628,PROD_271,1,2484,0%
ORD_12628,PROD_48,3,500,5%
ORD_12629,PROD_31,2,598,20%
ORD_12629,PROD_132,1,794,10%
ORD_12629,PROD_38,2,3106,0%
ORD_12630,PROD_272,1,1698,0%
ORD_12631,PROD_271,1,547,0%
ORD_12631,PROD_1,1,2987,0%
ORD_12632,PROD_68,1,1309,10%
ORD_12632,PROD_261,1,1611,0%
ORD_12633,PROD_69,2,725,0%
ORD_12633,PROD_188,1,352,5%
ORD_12633,PROD_258,2,3128,15%
ORD_12633,PROD_71,2,2985,0%
ORD_12634,PROD_321,1,1704,0%
ORD_12634,PROD_341,3,2362,0%
ORD_12634,PROD_74,3,2937,10%
ORD_12635,PROD_319,2,2819,10%
ORD_12635,PROD_58,1,1259,20%
ORD_12636,PROD_310,1,2135,20%
ORD_12636,PROD_37,2,1116,10%
ORD_12636,PROD_15,2,698,20%
ORD_12637,PROD_44,1,1258,15%
ORD_12637,PROD_99,2,565,0%
ORD_12637,PROD_150,3,1288,10%
ORD_12638,PROD_324,1,1085,10%
ORD_12638,PROD_337,3,1389,0%
ORD_12638,PROD_85,3,2464,5%
ORD_12638,PROD_330,2,653,5%
ORD_12639,PROD_332,2,1044,10%
ORD_12639,PROD_253,1,1418,0%
ORD_12639,PROD_186,1,2297,20%
ORD_12640,PROD_181,2,1076,15%
ORD_12641,PROD_282,2,1809,0%
ORD_12641,PROD_16,2,3038,0%
ORD_12642,PROD_88,3,1132,0%
ORD_12642,PROD_176,1,2518,0%
ORD_12642,PROD_137,1,741,15%
ORD_12642,PROD_181,3,2080,0%
ORD_12643,PROD_252,3,632,5%
ORD_12643,PROD_155,1,3108,20%
ORD_12643,PROD_67,1,2106,0%
ORD_12644,PROD_273,1,260,10%
ORD_12644,PROD_268,2,1972,0%
ORD_12644,PROD_281,1,2302,0%
ORD_12645,PROD_54,2,1093,20%
ORD_12645,PROD_337,1,1034,0%
ORD_12645,PROD_244,3,2285,20%
ORD_12645,PROD_224,2,2971,15%
ORD_12646,PROD_265,3,2119,0%
ORD_12646,PROD_84,2,1529,5%
ORD_12646,PROD_166,3,870,10%
ORD_12647,PROD_237,1,2308,10%
ORD_12648,PROD_201,2,2347,5%
ORD_12648,PROD_127,2,3090,10%
ORD_12648,PROD_227,2,1660,0%
ORD_12648,PROD_52,2,3024,0%
ORD_12649,PROD_173,1,3082,0%
ORD_12649,PROD_70,1,755,5%
ORD_12649,PROD_37,3,3072,15%
ORD_12650,PROD_184,2,2948,0%
ORD_12650,PROD_303,3,2171,0%
ORD_12650,PROD_21,1,2340,5%
ORD_12651,PROD_144,2,1361,15%
ORD_12652,PROD_113,1,2127,0%
ORD_12652,PROD_102,1,226,10%
ORD_12652,PROD_313,3,1071,15%
ORD_12653,PROD_274,1,3118,0%
ORD_12653,PROD_285,3,3113,0%
ORD_12653,PROD_191,1,3064,0%
ORD_12654,PROD_123,2,2440,0%
ORD_12654,PROD_306,3,3179,5%
ORD_12654,PROD_89,3,746,20%
ORD_12654,PROD_13,3,1973,10%
ORD_12655,PROD_47,3,2496,5%
ORD_12655,PROD_135,2,2123,0%
ORD_12656,PROD_186,3,280,15%
ORD_12656,PROD_114,1,458,15%
ORD_12656,PROD_203,3,2683,0%
ORD_12657,PROD_287,2,3045,10%
ORD_12657,PROD_84,2,247,10%
ORD_12657,PROD_321,1,2998,5%
ORD_12658,PROD_342,1,1348,0%
ORD_12658,PROD_229,1,2329,0%
ORD_12658,PROD_193,1,373,20%
ORD_12659,PROD_68,3,1981,0%
ORD_12660,PROD_215,1,597,0%
ORD_12660,PROD_175,3,686,20%
ORD_12661,PROD_201,3,1477,20%
ORD_12661,PROD_159,3,532,20%
ORD_12662,PROD_170,3,934,20%
ORD_12662,PROD_257,1,2239,0%
ORD_12662,PROD_281,2,803,10%
ORD_12662,PROD_136,1,1812,0%
ORD_12663,PROD_177,1,2512,0%
ORD_12663,PROD_66,1,507,20%
ORD_12663,PROD_249,3,1567,0%
ORD_12664,PROD_87,3,3051,0%
ORD_12664,PROD_207,1,1699,15%
ORD_12664,PROD_109,1,1323,0%
ORD_12665,PROD_21,3,771,20%
ORD_12665,PROD_116,3,2719,20%
ORD_12665,PROD_148,2,2137,10%
ORD_12666,PROD_166,1,1104,15%
ORD_12666,PROD_312,1,2598,0%
ORD_12666,PROD_193,2,2530,0%
ORD_12667,PROD_171,3,3184,15%
ORD_12667,PROD_46,2,442,0%
ORD_12667,PROD_159,1,2082,20%
ORD_12668,PROD_176,1,3020,0%
ORD_12669,PROD_210,3,2043,0%
ORD_12669,PROD_116,3,1018,0%
ORD_12670,PROD_104,2,2879,0%
ORD_12670,PROD_50,2,2972,0%
ORD_12670,PROD_216,2,2933,15%
